,Code_postal,Commune,Voie,Lien,Description
1148,1030,Schaerbeek,Freesias (allée des),https://www.ebru.be/Streets/streets1030/bruxelles-1030-allee-des-freesias.html,"L'allée des Freesias - 1030 Schaerbeek  (Freesiadreef)

Origine du nom : des freesia, un genre de plante. La voie fait partie du quartier des Fleurs. Elle porte ce nom depuis son ouverture en 1982, à l'emplacement de l'ancien cimetière du quartier.  "
1149,1030,Schaerbeek,Fuss (rue Gustave),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-gustave-fuss.html,"La rue Gustave Fuss - 1030 Schaerbeek  (Gustave Fussstraat)

Origine du nom : de Gustave Fuss (1850-1893), avocat, homme politique libéral, échevin du contentieux de Schaerbeek. La rue porte son nom depuis 1895.  "
1150,1030,Schaerbeek,Gallait (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-gallait.html,"La rue Gallait - 1030 Schaerbeek  (Gallaitstraat)

Origine du nom : de Louis Gallait (Tournai, le 10 mai 1810 - Schaerbeek, le 20 novembre 1887), peintre et graveur, qui habitait à l'angle de la rue des Palais et de la rue Verte. La rue porte son nom depuis son ouverture à partir de 1866.  "
1151,1030,Schaerbeek,Garnir (rue Georges),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-georges-garnir.html,"La rue Georges Garnir - 1030 Schaerbeek  (Georges Garnirstraat)

Origine du nom : de George (sans 's') Garnir (Mons, le 12 avril 1868 - Saint-Josse-ten-Noode, le 26 décembre 1939), journaliste, poète, écrivain. La rue porte ce nom depuis son ouverture en 1911.  "
1152,1030,Schaerbeek,Gaucheret (parc),https://www.ebru.be/Streets/streets1030/bruxelles-1030-parc-gaucheret.html,"Le parc Gaucheret - 1030 Schaerbeek  (Gaucheretpark)

Origine du nom : de la proximité du rue Gaucheret.   Vue du parc Gaucheret © MurilloR - CC BY-SA 3.0"
1153,1030,Schaerbeek,Gaucheret (place),https://www.ebru.be/Streets/streets1030/bruxelles-1030-place-gaucheret.html,"La place Gaucheret - 1030 Schaerbeek  (Gaucheretplein)

Origine du nom : du voisinage de la rue Gaucheret.  "
1154,1030,Schaerbeek,Gaucheret (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-gaucheret.html,"La rue Gaucheret - 1030 Schaerbeek  (Gaucheretstraat)

Origine du nom : de François Gaucheret (?-1787), avocat près du Conseil souverain du Brabant, propriétaire de prairies au-delà de la porte de Schaerbeek. Rue ouverte en 1864.  "
1155,1030,Schaerbeek,Geefs (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-geefs.html,"La rue Geefs - 1030 Schaerbeek  (Geefsstraat)

Origine du nom : de Guillaume Geefs (Borgerhout, le 10 septembre 1805 - Schaerbeek, le 19 janvier 1883), sculpteur, statuaire du Roi Léopold Ier, conseiller communal libéral (1848) puis bourgmestre de Schaerbeek de 1852 à 1860, qui habita la rue des Palais. Rue ouverte à partir de 1865 environ.  "
1156,1030,Schaerbeek,Gendebien (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-gendebien.html,"La rue Gendebien - 1030 Schaerbeek  (Gendebienstraat)

Origine du nom : d'Alexandre Gendebien (Mons, le 4 mai 1789- Bruxelles, le 6 décembre 1869), homme politique, figure de l'indépendance belge. La rue porte ce nom depuis son ouverture en 1862.  "
1157,1030,Schaerbeek,Général Eisenhower (avenue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-general-eisenhower.html,"L'avenue Général Eisenhower - 1030 Schaerbeek  (Generaal Eisenhowerlaan)

Origine du nom : de Dwight David Eisenhower (Denison, le 14 octobre 1890 - Washington, le 28 mars 1969), général américain, commandant en chef des forces alliées en Europe pendant la Seconde Guerre mondiale. La voie porte son nom depuis 1944. Ancien nom : avenue des Hortensias, depuis son ouverture en 1908.  "
1158,1030,Schaerbeek,Général Eenens (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-general-eenens.html,"La rue Général Eenens - 1030 Schaerbeek  (Generaal Eenensstraat)

Origine du nom : d'Alexis-Michel Eenens (1805-1883), lieutenant-général, homme politique, historien militaire, un des fondateurs de l'Université libre de Bruxelles. Il habita l'ancien château Terlinden-Eenens, chaussée de Haecht, aujourd'hui classé. La rue porte son nom depuis son 1885.  "
1159,1030,Schaerbeek,Général Gratry (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-general-gratry.html,"La rue Général Gratry - 1030 Schaerbeek  (Général Gratrystraat)

Origine du nom : d'Alexandre Gratry (Mouscron, le 13 janvier 1850 - Schaerbeek, le 7 mars 1913), militaire et conseiller communal schaerbeekois. Ouverte vers 1912 sous le nom de rue Théodore Roosevelt prolongée, la rue porte son nom depuis 1914.  "
1160,1030,Schaerbeek,Général Meiser (place),https://www.ebru.be/Streets/streets1030/bruxelles-1030-place-general-meiser.html,"La place Général Meiser - 1030 Schaerbeek  (Generaal Meiserplein)

Origine du nom : de Jean-Baptiste Meiser (1857-1940), général-major, gouverneur militaire du Brabant, conseiller communal (1921), échevin (1927) puis bourgmestre de Schaerbeek de 1927 à 1938. Il habita et est mort boulevard Auguste Reyers. Cette place porte son nom depuis 1928.  "
1161,1030,Schaerbeek,Général Wahis (boulevard),https://www.ebru.be/Streets/streets1030/bruxelles-1030-boulevard-general-wahis.html,"Le boulevard Général Wahis - 1030 Schaerbeek  (Generaal Wahislaan)

Origine du nom : de Théophile Wahis (Menin, le 27 avril 1844 - Schaerbeek, le 26 janvier 1921), lieutenant-général, Gouverneur-Général de l'État libre du Congo de 1892 à 1908 puis du Congo belge de 1908 à 1912.

Le parc Wahis porte également son nom.  31. (plaque, dans le jardin côté rue des Pavots) ""Jacques Brel habita cette maison avec sa famille de 1962 à 1965.""

En réalité Brel habita ici de mai 1960 à décembre 1965."
1162,1030,Schaerbeek,Genève (rue de),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-de-geneve.html,"La rue de Genève - 1030 Schaerbeek et 1140 Evere  (Genèvestraat)

Origine du nom : de Genève, deuxième ville la plus peuplée de Suisse.



470. L'église de l'Épiphanie (1974-1984), de style moderne, architecte Marcel Reymen.  "
1163,1030,Schaerbeek,Georgin (avenue Jacques),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-jacques-georgin.html,"L'avenue Jacques Georgin - 1030 Schaerbeek  (Jacques Georginlaan)

Origine du nom : de Jacques Georgin (1935-1970), professeur, mort lors d'une agression par un groupe d'action d'extrême droite flamande.  "
1164,1030,Schaerbeek,Gezelle (rue Guido),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-guido-gezelle.html,"La rue Guido Gezelle - 1030 Schaerbeek  (Guido Gezellestraat)

Origine du nom : de Guido Gezelle (1830-1899), prêtre catholique, enseignant, écrivain et poète de langue néerlandaise.

Il existe une place Guido Gezelle à Ganshoren.   Guido Gezelle"
1165,1030,Schaerbeek,Gilisquet (avenue Charles),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-charles-gilisquet.html,"L'avenue Charles Gilisquet - 1030 Schaerbeek  (Charles Gilisquetlaan)

Origine du nom : de Charles Gilisquet (1853-1903), industriel et ancien échevin schaerbeekois.  "
1166,1030,Schaerbeek,Gilkin (rue Iwan),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-iwan-gilkin.html,"La rue Iwan Gilkin - 1030 Schaerbeek  (Iwan Gilkinstraat)

Origine du nom : d'Iwan Gilkin (1858-1924), écrivain et poète. La rue porte son nom depuis 1906.  "
1167,1030,Schaerbeek,Giraud (avenue Albert),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-albert-giraud.html,"L'avenue Albert Giraud - 1030 Schaerbeek  (Albert Giraudlaan)

Origine du nom : d'Émile Albert Kayenberg dit Albert Giraud (1860-1929), poète symboliste, qui habita Schaerbeek. La voie porte son nom depuis 1907.  "
1168,1030,Schaerbeek,Glycines (avenue des),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-des-glycines.html,"L'avenue des Glycines - 1030 Schaerbeek  (Blauweregenlaan)

Origine du nom : des glycines, un genre de plantes, rappelant, comme celles d'autres artères bordant le parc Josaphat, le passé campagnard de Schaerbeek. La voie est devenue une avenue depuis 1960, à la demande de ses habitants. Ancien nom : rue des Glycines, depuis 1908, année de son ouverture.  "
1169,1030,Schaerbeek,Goossens (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-goossens.html,"La rue Goossens - 1030 Schaerbeek  (Goossensstraat)

Origine du nom : d'Andreas Goossens (Schaerbeek, le 17 novembre 1772 - Schaerbeek, le 5 mars 1807), agriculteur, premier maire (1800-1807) de la commune de Schaerbeek sous l'occupation française. Précédemment elle faisait partie de la rue des Ailes, aussi connue comme la petite rue des Ailes.  "
1170,1030,Schaerbeek,Gramme (rue Zénobe),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-zenobe-gramme.html,"L'avenue Zénobe Gramme - 1030 Schaerbeek  (Zénobe Grammelaan)

Origine du nom : de Zénobe Gramme (Jehay-Bodegnée, le 4 avril 1826 - Bois-Colombes, le 20 janvier 1901), électricien, inventeur du premier générateur électrique, également appelé dynamo Gramme. La voie porte son nom depuis 1909.  "
1171,1030,Schaerbeek,Griottiers (square des),https://www.ebru.be/Streets/streets1030/bruxelles-1030-square-des-griottiers.html,"Le square des Griottiers - 1030 Schaerbeek  (Morelleboomsquare)

Origine du nom : du griottier et de ses fruits, les griottes (ou cerises) (de Schaerbeek), traditionnellement utilisées pour la confection de la kriek, une variété de la lambic, une bière de fermentation spontanée.

> rue des Griottes (Uccle)  "
1172,1030,Schaerbeek,Guffens (rue Godefroid),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-godefroid-guffens.html,"La rue Godefroid Guffens - 1030 Schaerbeek  (Godefroid Guffensstraat)

Origine du nom : d'Égide Godefroid Guffens (1823-1901), peintre. Anciens noms : rue de l'Agriculture, rue Minerve, Kleine Helmetsesteenweg.  "
1173,1030,Schaerbeek,Haecht (chaussée de),https://www.ebru.be/Streets/streets1030/bruxelles-1030-chaussee-de-haecht.html,"La chaussée de Haecht - 1030 Schaerbeek, 1130 Haren, 1140 Evere et 1210 Saint-Josse-ten-Noode  (Haachtsesteenweg)

Numéros 83-749 et 86-742 : 1030
Numéros 1177-fin et 1440-fin : 1130
Numéros 817-1169 et 911-1280 : 1140
Numéros 1-81 et 2-84 : 1210

Origine du nom : de la commune de Haacht, dans la province du Brabant flamand, vers où cette voie mène.

>
Découvrez cette rue d'antan Découvrez cette rue d'antan  "
1174,1030,Schaerbeek,Hancart (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-hancart.html,"La rue Hancart - 1030 Schaerbeek  (Hancartstraat)

Origine du nom : de Victor Hancart (Gilly, le 6 mai 1812- Schaerbeek, le 22 mars 1882), instituteur, échevin et conseiller communal. La rue porte ce nom depuis son ouverture vers 1878, en même temps que la construction de l'église Saint-Servais dont elle longe le flanc sud.  "
1175,1030,Schaerbeek,Héliotropes (avenue des),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-des-heliotropes.html,"L'avenue des Héliotropes - 1030 Schaerbeek  (Heliotropenlaan)

Origine du nom : des héliotropes, des plantes qui doivent leur nom au fait que leurs feuilles se tourneraient vers le soleil. Voie située dans le quartier des Fleurs qui rappelle le passé campagnard de Schaerbeek.  "
1176,1030,Schaerbeek,Héliport (avenue de l'),https://www.ebru.be/Streets/streets1000/bruxelles-1000e-avenue-de-l-heliport.html,"L'avenue de l'Héliport - 1000 Bruxelles-Ville et 1030 Schaerbeek  (Helihavenlaan)

Origine du nom : de l'ancien héliport installé près de l'Allée Verte.  "
1177,1030,Schaerbeek,Helmet (chaussée d'),https://www.ebru.be/Streets/streets1030/bruxelles-1030-chaussee-d-helmet.html,"La chaussée d'Helmet - 1030 Schaerbeek  (Helmetsesteenweg)

Origine du nom : d'un ancien hameau situé dans la partie nord de Schaerbeek. Helmet provient du mot 'elmt' signifiant orme et est déjà cité vers 1150. Anciens noms : Oude Keulsche Baan, parce que la voie menait à Cologne, et parfois aussi 's Heerenweg (chemin des Seigneurs).  "
1178,1030,Schaerbeek,Helmet (place de),https://www.ebru.be/Streets/streets1030/bruxelles-1030-place-de-helmet.html,"La place de Helmet - 1030 Schaerbeek  (Helmetseplein)

Origine du nom : de la proximité de la chaussée d'Helmet.  "
1179,1030,Schaerbeek,Herman (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-herman.html,"La rue Herman - 1030 Schaerbeek  (Hermanstraat)

Origine du nom : de Jean-François Herman (Bruxelles, le 29 janvier 1783 - Schaerbeek, le 30 novembre 1835), notaire, conseiller communal, bourgmestre de Schaerbeek en 1829, puis de 1830 à son décès. Il fut donc le dernier bourgmestre du régime hollandais et le premier de l'indépendance.

A ne pas confondre avec la rue Herman Richir, également à Schaerbeek.  "
1180,1030,Schaerbeek,Hiel (rue Emmanuel),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-emmanuel-hiel.html,"La rue Emmanuel Hiel - 1030 Schaerbeek  (Emmanuel Hielstraat)

Origine du nom : d'Emanuel Hiel (avec un seul 'm') (Sint-Gillis-bij-Dendermonde, le 31 mai 1834 - Schaerbeek, le 27 août 1899), poète, dramaturge, écrivain d'expression néerlandaise, homme politique libéral, conseiller communal (1879-1884) à Schaerbeek. La rue porte son nom depuis son ouverture en 1888, de son vivant donc.

> avenue Maréchal Foch (plaque)
> place Pogge (monument)  "
1181,1030,Schaerbeek,d'Hoogvorst (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-d-hoogvorst.html,"La rue d'Hoogvorst - 1030 Schaerbeek  (d'Hoogvorststraat)

Origine du nom : d'Emmanuel Van der Linden d'Hooghvorst (Bruxelles, le 7 juin 1781 - Bruxelles, le 15 avril 1866), homme politique qui joua un rôle majeur lors de la Révolution belge. La rue porte son nom depuis 1846.  "
1182,1030,Schaerbeek,Hoover (avenue Herbert),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-herbert-hoover.html,"L'avenue Herbert Hoover - 1030 Schaerbeek et 1200 Woluwe-Saint-Lambert  (Herbert Hooverlaan)

Origine du nom : de Herbert Clark Hoover (West Branch, le 10 août 1874 - New York, le 20 octobre 1964), le 31ème président des États-Unis (1929-1933), qui présida jusqu'en 1919 la Commission for Relief in Belgium. La voie faisait précédemment partie de la rue Vergote.  "
1183,1030,Schaerbeek,Hoste (rue Julius),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-julius-hoste.html,"La rue Julius Hoste - 1030 Schaerbeek  (Julius Hostestraat)

Origine du nom : de Julius Hoste (Tielt, le 23 janvier 1848 - Bruxelles, le 28 mars 1933), journaliste, écrivain, fondateur du journal Het Laatste Nieuws.

> rue Antoine Dansaert (Pentagone) (plaque)  "
1184,1030,Schaerbeek,Houffalize (place de),https://www.ebru.be/Streets/streets1030/bruxelles-1030-place-de-houffalize.html,"La place de Houffalize - 1030 Schaerbeek  (Houffalizeplein)

Origine du nom : en hommage à la ville et à la population d'Houffalize, commune dans la province de Luxembourg, en grande partie détruite lors de l'offensive des Ardennes, à laquelle la commune de Schaerbeek envoya des secours en 1945. La place porte ce nom depuis 1962, année de son ouverture  "
1185,1030,Schaerbeek,Huart-Hamoir (avenue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-huart-hamoir.html,"L'avenue Huart Hamoir - 1030 Schaerbeek  (Huart Hamoirlaan)

Origine du nom : d'Achille Huart (Mons, le 10 mars 1841 - Saint-Gilles, le 6 avril 1913), promoteur du nouveau quartier d'Helmet, conseiller communal, échevin puis bourgmestre de Schaerbeek de 1903 à 1909. Marié à Alice Hamoir, il signa tous les documents officiels d'Achille Huart-Hamoir. La rue porte ce nom depuis 1906, année de son ouverture.

A ne pas confondre avec l'avenue Hamoir à Uccle.



148. (en face du square François Riga) Monument aux troupes des campagnes d'Afrique, ""Redjaf 1890-1898"" - ""Tabora 1914-1918"" - ""Saïo 1940-1945"", une oeuvre du sculpteur Willy Kreitz, érigé en 1970 à l'initiative de l'URFRACOL.

> rue de Tabora (Pentagone)  "
1186,1030,Schaerbeek,Huberti (rue Gustave),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-gustave-huberti.html,"La rue Gustave Huberti - 1030 Schaerbeek  (Gustave Hubertistraat)

Origine du nom : de Gustave Huberti (Bruxelles, le 14 avril 1843 - Schaerbeek le 28 juin 1910), compositeur qui habita Schaerbeek. Ancien nom : rue de l'Agriculture.  "
1187,1030,Schaerbeek,Hugo (rue Victor),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-victor-hugo.html,"La rue Victor Hugo - 1030 Schaerbeek  (Victor Hugostraat)

Origine du nom : de Victor Hugo (Besançon, le 26 février 1802 - Paris, le 22 mai 1885), poète, dramaturge et écrivain français, qui résida plusieurs années à Bruxelles. La rue, ouverte en plusieurs tronçons, porte ce nom depuis 1910. Anciens noms : rue Octave Houssa, du nom d'un ingénieur communal ; rue d'Artevelde.

Des plaques commémoratives lui rendent hommage Grand-Place et place des Barricades, dans le Pentagone.  143. L'église Saint-Albert (1931), de style néo-gothique, architecte Edmond Serneels. Victor Hugo photographié par Nadar"
1188,1030,Schaerbeek,Hymans (rue Paul),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-paul-hymans.html,"La rue Paul Hymans - 1030 Schaerbeek  (Paul Hymansstraat)

Origine du nom : de Paul Hymans (1865-1941), fils de Louis Hymans, avocat, homme politique, président de l'Assemblée générale de la Société des Nations de 1920 à 1921 et de 1932 à 1933.

Il existe une avenue Paul Hymans à Woluwe-Saint-Lambert.  "
1189,1030,Schaerbeek,Impens (rue Josse),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-josse-impens.html,"La rue Josse Impens - 1030 Schaerbeek  (Josse Impensstraat)

Origine du nom : de Josse Impens (Bruxelles, en 1840 - Schaerbeek, novembre 1905), peintre, qui habita Schaerbeek. La rue porte son nom depuis 1909.  "
1190,1030,Schaerbeek,Jacinthes (avenue des),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-des-jacinthes.html,"L'avenue des Jacinthes - 1030 Schaerbeek  (Hyacintenlaan)

Origine du nom : des jacinthes, genre de plantes. Cette dénomination rappelle, comme celles d'autres artères bordant le parc Josaphat, le passé campagnard de Schaerbeek. La voie porte ce nom depuis 1908.  "
1191,1030,Schaerbeek,Jacobs (rue Henri),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-henri-jacobs.html,"La rue Henri Jacobs - 1030 Schaerbeek  (Henri Jacobsstraat)

Origine du nom : d'Henri Jacobs (Saint-Josse-ten-Noode, le 3 décembre 1864 - Schaerbeek, le 19 novembre 1935), architecte Art nouveau.  "
1192,1030,Schaerbeek,Jacquet (rue Joseph),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-joseph-jacquet.html,"La rue Joseph Jacquet - 1030 Schaerbeek  (Joseph Jacquetstraat)

Origine du nom : de Jean-Joseph Jaquet (1822-1898), sculpteur.

A ne pas confondre avec la rue Jean Jacquet à Koekelberg.  "
1193,1030,Schaerbeek,Jansen (rue Jacques),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-jacques-jansen.html,"La rue Jacques Jansen - 1030 Schaerbeek  (Jacques Jansenstraat)

Origine du nom : de Jacobus Jansen (1830-?), architecte, conseiller communal schaerbeekois. La rue porte son nom depuis 1902.  "
1194,1030,Schaerbeek,Jardins (avenue des),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-des-jardins.html,"L'avenue des Jardins - 1030 Schaerbeek  (Bloemtuinenlaan)

Origine du nom : une voie dans le quartier Gare Josaphat de Schaerbeek.  "
1195,1030,Schaerbeek,Jaurès (avenue Jean),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-jean-jaures.html,"L'avenue Jean Jaurès - 1030 Schaerbeek  (Jean Jaurèslaan)

Origine du nom : de Jean Jaurès (Castres, le 3 septembre 1859 - assassiné à Paris, le 31 juillet 1914), homme politique, philosophe pacifiste français. La voie porte son nom depuis 1919. Comme pour d'autres voies du quartier, le but de l'administration était d'honorer ainsi l'un des partisans du capitaine Dreyfus dans l'affaire du même nom.

Ancien nom : avenue Paul Gilson (1865-1942), compositeur, depuis son ouverture en 1909.  "
1196,1030,Schaerbeek,Jenatzy (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-jenatzy.html,"La rue Jenatzy - 1030 Schaerbeek  (Jenatzystraat)

Origine du nom : de Constant Jenatzy (Mol, le 30 novembre 1842 - Schaerbeek, le 28 juin 1904), industriel, fondateur d'une manufacture de caoutchouc à Schaerbeek, capitaine du corps des pompiers volontaires et conseiller communal libéral schaerbeekois. La rue porte ce nom depuis 1905.  "
1197,1030,Schaerbeek,Jérusalem (rue de),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-de-jerusalem.html,"La rue de Jérusalem - 1030 Schaerbeek  (Jerusalemstraat)

Origine du nom : d'une ancienne auberge, herberghe Jerusalem, déjà mentionnée au 17ème siècle, située au carrefour de la chaussée de Haecht et de la rue de Jérusalem. Selon la tradition populaire, la vallée de Roodebeek était similaire à celle de Josaphat en Israël, d'où ces noms bibliques.  "
1198,1030,Schaerbeek,Jeunesse (avenue de la),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-de-la-jeunesse.html,"L'avenue de la Jeunesse - 1030 Schaerbeek  (Jeugdlaan)

Origine du nom : info suivra  "
1199,1030,Schaerbeek,Jolly (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-jolly.html,"La rue Jolly - 1030 Schaerbeek  (Jollystraat)

Origine du nom : du baron André-Edouard Jolly (Bruxelles, le 13 avril 1799 - Bruxelles, le 3 décembre 1883), lieutenant général, membre du Gouvernement Provisoire pendant la Révolution belge. La rue porte son nom depuis son ouverture, à partir de 1861.  "
1200,1030,Schaerbeek,Josaphat (parc,https://www.ebru.be/Streets/streets1030/bruxelles-1030-parc-josaphat.html,"Le parc Josaphat - 1030 Schaerbeek  (Josafatpark)

Origine du nom : le val du Roodebeek, et plus tard le parc, reçut ce nom en raison de la ressemblance avec la vallée de Josaphat près de Jérusalem, remarquée par un pèlerin revenu de Terre sainte. Ce grand parc, ouvert au public le 1er mai 1904, fut aménagé par l'architecte-paysagiste Edmond Galoppin.   © 2020 Willy Bouvier"
1201,1030,Schaerbeek,Josaphat (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-josaphat.html,"La rue Josaphat - 1030 Schaerbeek et 1210 Saint-Josse-ten-Noode  (Josafatstraat)

Origine du nom : de la proximité du parc Josaphat. La rue porte ce nom depuis 1851. Anciens noms : Neer Weg (rue Basse) ; rue de la Borne.  "
1202,1030,Schaerbeek,Kennis (rue Guillaume),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-guillaume-kennis.html,"La rue Guillaume Kennis - 1030 Schaerbeek  (Guillaume Kennisstraat)

Origine du nom : de Guillaume Kennis (Louvain, le 26 septembre 1839 - Schaerbeek, le 23 décembre 1908), ingénieur, homme politique libéral puis catholique, bourgmestre de Schaerbeek de 1873 à 1878 et de 1896 à 1903.  "
1203,1030,Schaerbeek,Kessels (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-kessels.html,"La rue Kessels - 1030 Schaerbeek  (Kesselsstraat)

Origine du nom : de Mattheus Kessels (Maastricht, le 20 mai 1784 - Rome, le 3 mars 1836), sculpteur néerlandais. La rue porte son nom depuis 1864, année de son ouverture.  "
1204,1030,Schaerbeek,Knapen (rue),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-knapen.html,"La rue Knapen - 1030 Schaerbeek  (Knapenstraat)

Origine du nom : de Marie-Frédéric Knapen (Mons, le 29 septembre 1860 - Trans-en-Provence, le 26 juillet 1941), ingénieur qui mit au point des systèmes pour protéger des bâtiments ou monuments contre l'humidité.  "
1205,1030,Schaerbeek,Krains (rue Hubert),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-hubert-krains.html,"La rue Hubert Krains - 1030 Schaerbeek  (Hubert Krainsstraat)

Origine du nom : d'Hubert Krains (Les Waleffes, le 30 novembre 1862 - Bruxelles, le 10 mai 1934), écrivain, militant wallon, ""Chantre de la Hesbaye"", qui habita Schaerbeek.

> avenue Émile Max (Schaerbeek) (plaque)   © eBru 2022"
1206,1030,Schaerbeek,Kuhnen (rue Willem),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-willem-kuhnen.html,"La rue Willem Kuhnen - 1030 Schaerbeek  (Willem Kuhnenstraat)

Origine du nom : de Willem Kuhnen (1834-1907), ingénieur, architecte, décédé à Schaerbeek. Il dessina les plans du Cirque royal, rue de l'Enseignement.  "
1207,1030,Schaerbeek,Lacomblé (avenue Adolphe),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-adolphe-lacomble.html,"L'avenue Adolphe Lacomblé - 1030 Schaerbeek  (Adolphe Lacomblélaan)

Origine du nom : d'Adolphe Lacomblé (Bruxelles, le 14 décembre 1821 - Bruxelles, le 16 février 1886), écrivain. La voie porte son nom depuis 1912. Ancien nom : rue du Camée, à son ouverture vers 1910-1911.

A ne pas confondre avec l'avenue Edouard Lacomblé à Etterbeek/Woluwe-Saint-Pierre.  "
1208,1030,Schaerbeek,Lacroix (parc),https://www.ebru.be/Streets/streets1030/bruxelles-1030-parc-lacroix.html,"Le parc Lacroix - 1030 Schaerbeek  (Lacroixpark)

Origine du nom : petit parc situé en intérieur d'îlot, avenue Princesse Élisabeth, ouvert en 1996.   Vue du petit parc Lacroix © Lumixbx - CC BY-SA 3.0"
1209,1030,Schaerbeek,Lambermont (boulevard),https://www.ebru.be/Streets/streets1030/bruxelles-1030-boulevard-lambermont.html,"Le boulevard Lambermont - 1030 Schaerbeek  (Lambermontlaan)

Origine du nom : du baron François Auguste Lambermont (Limelette, le 25 mars 1819 - Bruxelles, le 6 mars 1905), homme politique catholique, bras droit du roi Léopold II pour la création de l'État indépendant du Congo. La voie porte son nom depuis son ouverture, à partir de 1906.

La rue Lambermont dans le Pentagone, porte également son nom.  "
1210,1030,Schaerbeek,Lambiotte (rue Auguste),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-auguste-lambiotte.html,"La rue Auguste Lambiotte - 1030 Schaerbeek  (Auguste Lambiottestraat)

Origine du nom : d'Auguste Lambiotte (1862-1920), industriel, fondateur du Cercle Libéral Progressiste, conseiller communal (1895-1896), conseiller provincial et sénateur. La rue porte son nom depuis 1904.  "
1211,1030,Schaerbeek,Latinis (avenue Gustave),https://www.ebru.be/Streets/streets1030/bruxelles-1030-avenue-gustave-latinis.html,"L'avenue Gustave Latinis - 1030 Schaerbeek  (Gustave Latinislaan)

Origine du nom : de Gustave Latinis (Braine-le-Château, le 28 février 1847 - Schaerbeek, le 3 juillet 1925), échevin de Schaerbeek.  "
1212,1030,Schaerbeek,Laude (rue Ernest),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-ernest-laude.html,"La rue Ernest Laude - 1030 Schaerbeek  (Ernest Laudestraat)

Origine du nom : d'Ernest Laude (1829-1895), fonctionnaire, homme politique, conseiller communal, échevin et bourgmestre de Schaerbeek de 1891 à 1895. La rue porte son nom depuis 1906.  Le légendaire Pogge (1821-1890) habita cette rue."
1213,1030,Schaerbeek,Lebrun (rue Jules),https://www.ebru.be/Streets/streets1030/bruxelles-1030-rue-jules-lebrun.html,"La rue Jules Lebrun - 1030 Schaerbeek  (Jules Lebrunstraat)

Origine du nom : de Jules Lebrun (Molenbeek-Saint-Jean, le 25 avril 1840 - Schaerbeek, le 7 décembre 1906), membre du bureau de bienfaisance et membre de l'administration des hospices. La rue porte ce nom depuis son ouverture en 1906. Ancien nom : Vorschstraatje.  "
